timestamp,location,vehicle_count,person_count,total_objects,cars,motorcycles,buses,trucks,bicycles,traffic_level,pedestrian_level
2025-10-16 04:42:55,Bangkok Thailand,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:42:55,4 Corners Downtown,4,1,5,4,0,0,0,0,MEDIUM,LOW
2025-10-16 04:42:56,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:56,4 Corners Downtown,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:42:56,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:57,4 Corners Downtown,4,1,5,4,0,0,0,0,MEDIUM,LOW
2025-10-16 04:42:57,Bangkok Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:57,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:42:57,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:57,4 Corners Downtown,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:42:58,Bangkok Thailand,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:42:58,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:42:58,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:58,4 Corners Downtown,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:42:59,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:42:59,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:42:59,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:42:59,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:42:59,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:42:59,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:00,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:00,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:00,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:00,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:01,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:01,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:02,Koh Samui Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:02,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:02,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:02,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:02,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:03,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:03,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:03,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:03,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:03,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:04,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:04,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:04,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:04,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:04,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:04,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:05,4 Corners Downtown,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:05,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:05,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:06,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:06,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:06,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:06,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:07,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:07,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:07,4 Corners Downtown,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:07,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:08,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:08,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:08,4 Corners Downtown,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:08,Bangkok Thailand,1,3,4,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:08,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:08,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:08,4 Corners Downtown,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:09,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:09,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:09,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:10,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:10,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:10,4 Corners Downtown,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:11,4 Corners Downtown,1,2,3,0,0,0,1,0,LOW,LOW
2025-10-16 04:43:11,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:12,4 Corners Downtown,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:12,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:12,Bangkok Thailand,2,0,2,1,0,1,0,0,LOW,EMPTY
2025-10-16 04:43:12,4 Corners Downtown,0,2,2,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:13,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:13,Bangkok Thailand,2,0,2,1,0,0,1,0,LOW,EMPTY
2025-10-16 04:43:13,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:14,Bangkok Thailand,2,0,2,1,0,0,1,0,LOW,EMPTY
2025-10-16 04:43:14,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:15,4 Corners Downtown,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:15,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:15,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:15,4 Corners Downtown,3,1,4,2,0,0,1,0,LOW,LOW
2025-10-16 04:43:16,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:16,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:16,4 Corners Downtown,3,1,4,2,0,0,1,0,LOW,LOW
2025-10-16 04:43:16,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:17,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:17,4 Corners Downtown,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:17,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:17,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:18,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:18,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:18,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:18,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:18,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:19,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:19,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:19,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:20,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:20,4 Corners Downtown,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:20,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:20,4 Corners Downtown,5,1,6,5,0,0,0,0,MEDIUM,LOW
2025-10-16 04:43:21,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:22,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:22,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:22,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:23,4 Corners Downtown,2,2,4,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:23,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:23,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:23,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:24,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:24,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:24,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:25,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:25,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:25,4 Corners Downtown,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:43:25,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:25,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:26,4 Corners Downtown,4,1,5,4,0,0,0,0,MEDIUM,LOW
2025-10-16 04:43:26,Canmore Alberta,0,2,2,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:26,4 Corners Downtown,5,1,6,5,0,0,0,0,MEDIUM,LOW
2025-10-16 04:43:27,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:27,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:27,4 Corners Downtown,4,1,5,4,0,0,0,0,MEDIUM,LOW
2025-10-16 04:43:27,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:27,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:28,4 Corners Downtown,4,1,5,4,0,0,0,0,MEDIUM,LOW
2025-10-16 04:43:28,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:28,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:29,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:29,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:29,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:29,Bangkok Thailand,1,2,3,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:30,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:30,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:30,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:30,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:30,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:31,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:31,Bangkok Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:31,Canmore Alberta,0,0,0,0,0,0,0,0,EMPTY,EMPTY
2025-10-16 04:43:32,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:32,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:32,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:43:32,4 Corners Downtown,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:43:33,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:33,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:33,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:33,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:34,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:34,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:34,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:35,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:35,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:35,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:36,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:36,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:37,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:37,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:37,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:38,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:38,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:38,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:38,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:39,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:39,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:40,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:40,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:40,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:41,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:41,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:42,4 Corners Downtown,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:42,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:42,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:42,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:42,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:43,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:43,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:43,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:44,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:44,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:44,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:44,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:44,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:45,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:45,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:45,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:46,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:46,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:47,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:47,Bangkok Thailand,2,0,2,2,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:47,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:47,4 Corners Downtown,8,0,8,8,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:47,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:43:48,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:48,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:49,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:49,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:49,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:49,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:49,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:50,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:50,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:51,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:51,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:51,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:52,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:52,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:52,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:53,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:53,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:54,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:54,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:54,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:54,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:54,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:55,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:55,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:56,4 Corners Downtown,4,0,4,4,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:56,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:56,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:57,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:58,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:58,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:58,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:58,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:43:59,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:43:59,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:43:59,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:00,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:00,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:00,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:01,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:01,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:01,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:02,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:02,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:03,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:03,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:03,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:44:04,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:04,Bangkok Thailand,2,1,3,2,0,0,0,0,LOW,LOW
2025-10-16 04:44:04,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:04,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:05,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:05,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:06,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:06,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:06,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:06,4 Corners Downtown,5,0,5,5,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:06,Bangkok Thailand,3,1,4,3,0,0,0,0,LOW,LOW
2025-10-16 04:44:07,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:07,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:07,Bangkok Thailand,3,0,3,3,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:08,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:08,Bangkok Thailand,3,1,4,2,0,0,0,1,LOW,LOW
2025-10-16 04:44:08,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:08,Bangkok Thailand,2,1,3,1,0,0,1,0,LOW,LOW
2025-10-16 04:44:09,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:09,Bangkok Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:09,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:10,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:10,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:11,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:11,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:11,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:11,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:12,Bangkok Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:12,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:12,4 Corners Downtown,8,0,8,8,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:12,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:13,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:13,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:14,Canmore Alberta,0,1,1,0,0,0,0,0,EMPTY,LOW
2025-10-16 04:44:14,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:14,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
2025-10-16 04:44:15,4 Corners Downtown,7,0,7,7,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:15,4 Corners Downtown,8,0,8,8,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:15,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:16,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:16,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:17,4 Corners Downtown,6,0,6,6,0,0,0,0,MEDIUM,EMPTY
2025-10-16 04:44:17,Koh Samui Thailand,1,0,1,1,0,0,0,0,LOW,EMPTY
2025-10-16 04:44:17,Bangkok Thailand,1,1,2,1,0,0,0,0,LOW,LOW
